ID,hivCaseReportNumber,name,fathersName,fathersFatherName,mothersName,mothersFatherName,gender,dob,district,town,PhoneNumber
rec-00000570-bbb-0,fr/xX/R9G/CnlBS,Gosera,Hago5,De)4n,Endale,Kaba,male,20001225,Oromia,Sebeta gown,091-439-7923
rec-00000571-aaa-0,73/Cl/AQF/DayEm,Kidanemariam,Teshome,Beyene,Shiferaw,Yoseph,male,19970828,SNNP,Kindo Daddaye,091-113-1917
rec-00000571-bbb-0,73/Cl/AQF/DayEm,Kidanemariam,Tesome,Beyene,,Yozeph,malr,19970828,SNNP,Kindo Daddaye,091-113-1917
rec-00000572-aaa-0,Js/Nj/Mdk/6LevZ,Yeselfeko,Getenet,Weldeamanuel,Bizuneh,Bekele,male,20041111,Sidama,Hawasa town,011-410-1446
rec-00000572-bbb-0,Js/Nj/Mdk/6LevZ,Yeselfekao,Gedenet,Welteamanuel,Bizuneh,Bekele,male,20041111,Sidama,Hawasa t9wn,011-410-1446
rec-00000572-bbb-1,Js/Nj/Mdk/6LevZ,Yeselveko,Getenet,Weldeamsnuel,Bizuneh,Beckele,male,20041111,Sidkama,Hawasa town,011-410-1446
rec-00000573-aaa-0,Dv/Sx/w9D/7AVHw,Shibrie,Mulat,Daba,Tadesse,Mulat,male,19911228,Amhara,Ambasel,011-341-5507
rec-00000574-aaa-0,N8/J4/nRm/vmVQh,Gebremariam,Kebede,Legesse,Jiru,Seifu,male,19940817,Amhara,Awabel,011-654-1253
rec-00000575-aaa-0,Vy/Im/fph/EAZYA,Fesseha,Gebrecherkos,Tadesse,Tadesse,Gebreegziabher,male,19960830,Amhara,Abergele (AM),091-732-5141
rec-00000575-bbb-0,Vy/Im/fph/EAZYA,Fesseha,Gebrecherkos,Tades5e,Tadejse,Gebreegziabher,male,19969830,Ambara,Abergele (AM),091-732-5141
rec-00000575-bbb-1,Vy/In/fph/EAZYA,Fesseha,Gebrecherkos,Tatesse,Tadesse,Gebreegtsiabher,maie,19960830,Amhara,Abergele (AM),091-732-5141
rec-00000576-aaa-0,tR/jp/dzf/TebNF,Awol,Redae,Mohammed,Wolde,Tefera,male,20100326,Amhara,Lay Armacho,011-655-1736
rec-00000576-bbb-0,tR/jp/dzf/TebNF,Asol,Redae,Mohammed,Wo|de,Tefera,maoe,,Amhara,Lay Armacho,011-655-1736
rec-00000577-aaa-0,Uj/Yj/h6M/qJWu2,Girma,Ermias,Zelalem,Birhanu,Gebremeskel,male,20060304,Amhara,Ankasha,091-851-7049
rec-00000578-aaa-0,kv/xj/v9X/MfeyV,Shewit,Zewude,Temesgen,Abuyie,Alemayehu,male,20070122,SNNP,Lanfero,033-997-2586
rec-00000579-aaa-0,Z1/99/E1m/mnKOt,Tesfamichael,Zelalem,Desta,Hailegebriel,Mengistu,male,19930107,Sidama,Bensa,057-653-4437
rec-00000580-aaa-0,1O/o8/bKl/NsgcJ,Tessema,Emishaw,Mulugeta,Wendaga,Mohammed,male,20020302,SNNP,South Ari,025-493-6033
rec-00000581-aaa-0,uK/fm/xHZ/vT36p,Abreham,Birhanu,Mustefa,Kibrom,Bashaw,male,19960821,Amhara,Jilye Tumuga,033-384-0964
rec-00000582-aaa-0,2b/ob/yp2/GfHuU,Kidanemariam,Naod,Desalegn,Mulugeta,Tuta,male,19950604,Amhara,Debre Tabor town,022-543-7712
rec-00000582-bbb-0,2b/ob/yp2/GfHuU,Kitanemariam,Na0d,Dejalegn,Mulugeta,Tuta,male,19950604,Amhara,,022-543-7712
rec-00000583-aaa-0,Vd/tu/8aA/LxDa4,Sherefedin,Demesew,Addisu,Woldie,Gafesu,male,20010329,SNNP,Karat Zuria,091-735-3323
rec-00000583-bbb-0,,Sherefedin,Deme5ew,Addisu,Woldie,Gavesu,male,20010329,SNqNP,Karat Zuria,091-735-3323
rec-00000583-bbb-1,,Sherefedin,Demejew,Addistu,Woltie,Gafesu,male,20010329,SNNP,Karat Zuria,091-735-3323
rec-00000584-aaa-0,Jo/s1/NE1/63oHc,Desta,Tsegay,Genet,Tadesse,Abdi,male,19920110,Amhara,Gonder town,011-652-8875
rec-00000585-aaa-0,bV/mU/3FG/IQWUO,Sauh,Teklemariam,Woldeselama,Tsegaye,Alemu,male,20000516,Sidama,Aleta Wendo,011-652-3617
rec-00000585-bbb-0,bV/mU/wFG/IQWUO,Sauh,Tecklemariam,Woldeselama,Tsegaye,Alemu,male,,Sidama,Aleta Wwndo,011-652-3617
rec-00000586-aaa-0,cF/5A/vUT/xlxQh,Tadesse,Gebremariam,Araya,Wondimagegn,Gebremeskel,male,19900109,SNNP,Gesuba town,011-655-2414
rec-00000587-aaa-0,yb/y7/RLT/grEpf,Tesfaye,Aboulrezak,Daniel,Mamo,Gulech,male,20001029,Oromia,Sigmo,011-652-8488
rec-00000587-bbb-0,yb/y7/RLT/grEpg,Tesfaye,Abolrezak,Daniel,Mamo,Gulech,male,200010w9,Oromia,Sigmo,011-652-8498
rec-00000588-aaa-0,fu/lp/iUA/U2psJ,Batu,Birhane,Hailu,Adigo,Hussien,male,20041129,Oromia,Didu,046-090-3357
rec-00000589-aaa-0,eS/74/LqJ/73USc,Solome,Kassahun,Mikiyas,Temsegen,Tadesse,female,19980730,Amhara,Libokemekem,058-338-9671
rec-00000589-bbb-0,eS/74/LqJ/73USc,Solome,Kassahun,Mikiyas,Temstegen,Tadesse,female,,Amhara,Liboiemekem,068-338-9671
rec-00000590-aaa-0,k1/Qi/z25/yFylz,Kedir,Habib,Habtemariam,Oumer,Tenkolu,male,19970724,SNNP,Boditi town,011-415-7004
rec-00000591-aaa-0,ly/qd/icX/2FyTn,Taye,Gemeda,Yoseph,Tsegaye,Atomsa,male,19970430,Amhara,Debark,091-619-9866
rec-00000591-bbb-0,ly/qd/icX/2FyTn,Tave,Gemeda,Yoseph,Tsegaye,Atoksa,male,19970430,Anhara,Debarq,091-619-9866
rec-00000591-bbb-1,ly/qd/icX/2FyTn,Tay,Gemeda,Yosep,Tstegaye,Atomsa,male,19970430,Amhara,Debarq,091-619-9866
rec-00000592-aaa-0,Ik/u0/uFb/hAJdv,Ewnetu,Adane,Beyene,Samuael,Ahimed,male,20000621,Oromia,Gasera,034-455-1737
rec-00000593-aaa-0,03/CN/7gA/fxuK2,Gebremichael,Balta,Aberha,Anjelo,Birhanu,male,19931015,Sidama,Dale,011-111-3931
rec-00000593-bbb-0,03/CN/6gA/fxuK2,Gebremichael,Balta,Abeahha,Anjelo,Birhanu,maje,19931015,,Dale,011-111-3931
rec-00000594-aaa-0,tM/X9/UX8/3vQts,Gebre,Tamirat,Gebretensay,Kasa,Tsegaye,male,19980206,Amhara,Gonje,098-111-6691
rec-00000595-aaa-0,8b/wP/rxm/R5P91,Gedlu,Kebede,Erorga,Hadis,Bacha,male,19990524,Tigray,Chercher,034-793-5516
rec-00000596-aaa-0,Rb/Gq/DeI/x01g4,Mandefro,Tamirat,Seifu,Abo,Nahom,male,19970310,Oromia,Siraro,011-651-9159
rec-00000597-aaa-0,x4/fl/3YY/tZu9y,Sibehat,Gebreegziabher,Agur,Teferi,Hussien,male,19980402,Oromia,Midhaga Tola,047-892-6621
rec-00000598-aaa-0,91/KO/yP2/O64mv,Getachew,Worku,Sintayehu,Eyasu,Bilisuma,male,20020317,Sidama,Bona Zuria,011-651-3762
rec-00000599-aaa-0,Pi/gq/OEC/ItBuS,Gebreegzi,Nuru,T.haimanot,Desalegn,Tadesse,male,20010325,SNNP,Gesha,058-575-4551
rec-00000599-bbb-0,Pi/gq/OEC/IyBuS,Gebreegzi,Nuru,T.haimanot,Desalegn,Tatesse,male,,SNNP,Gesha,058-575-e551
rec-00000600-aaa-0,Ro/rp/Y2l/OuPN0,Zenebe,Miraf,Sebayn,Adamu,Sintayehu,male,19930411,Oromia,Robe,091-439-9468
rec-00000601-aaa-0,B6/jQ/Juv/YsmOA,Abera,Maruta,Gedlu,Desta,Talegeta,male,19950317,Amhara,Bechena Town,011-651-4453
rec-00000602-aaa-0,oa/UU/Q5a/x1ttH,Tekilu,Gebreyes,Amenay,Kebede,Yoseph,male,20010502,Amhara,Wemberma,058-252-0388
rec-00000603-aaa-0,Hh/dL/U1Q/rYipj,Tadesse,Meles,Tadese,Yohannes,Lemma,male,20000410,Oromia,Kombolcha,011-412-3491
rec-00000604-aaa-0,nq/9G/niw/J8Wew,Nesiru,Maruta,Gebreegziabher,Asfaw,Bokie,male,20101012,Amhara,Guangua,011-270-7871
rec-00000605-aaa-0,WN/iO/hju/QWoBg,Kidane,Teklemariam,Wubshet,Meles,Mehari,male,19980620,Oromia,Kofele,025-115-4087
rec-00000606-aaa-0,eq/4T/WSk/ChovK,Jemal,Abdu,Shikur,Dadi,Ayano,male,19950117,Oromia,Ada'a,011-468-0151
rec-00000607-aaa-0,kM/r1/d3S/srbbA,Dawit,Gossaye,Desta,Sewinet,Hussein,male,19901104,SNNP,Kucha,011-112-5934
rec-00000608-aaa-0,cT/Jx/Dfx/oGyZU,Woldemichaiel,Gezahegn,Tadese,Haile,Santi,male,20020622,Oromia,Borecha,011-652-0201
rec-00000608-bbb-0,cT/Jx/Dfx/oGyZU,Wolemichaiel,Gezaegn,Tad3se,Haile,Santi,male,,Oromia,Borecha,011-652-0201
rec-00000609-aaa-0,eb/qW/iYC/srXIX,Yesuf,Hagos,Redae,Kahsay,Aman,male,19970605,Tigray,Abergele (TG),011-487-0447
rec-00000610-aaa-0,fH/De/MVB/RPhk3,Haoigu,Tola,Gebreselassie,Hiruy,Werkeneh,male,19941128,Sidama,Aleta Wendo,091-865-8021
rec-00000611-aaa-0,dm/DX/wvs/TN6ow,Aklilu,Taoege,Gebretsadik,Mekonnen,Araya,male,19940101,Afar,Mile,091-186-7768
rec-00000611-bbb-0,dm/DX/wvs/TNtow,Acklilu,Taoege,Gebretsdik,Mekonnen,Araya,male,19940101,Afar,,091-186-7768
rec-00000612-aaa-0,tH/yf/qyE/FLJxV,Jemal,Kassa,Haile,Wegase,Wubshet,male,19950217,Amhara,Debub Achefer,058-791-5345
rec-00000613-aaa-0,jv/dc/fIi/4kRf6,Mekonnen,Hailemariam,Garedew,Temam,Kidius,male,19990230,Sidama,Hawasa town,025-556-8860
rec-00000614-aaa-0,0T/K1/NIy/OwNoW,Wubneh,Demisse,Kebede,Hiluf,Zegeye,male,19980205,SNNP,Jinka town,025-669-0976
rec-00000614-bbb-0,,Wubneh,Demisse,Kebede,Hiluf,Zegeye,msle,,SNNP,Jinka tiwn,025-669-0976
rec-00000614-bbb-1,0T/K1/NIy/OwNoW,Wubne,Demizse,Kebere,Hiluf,Zegeye,male,19980295,SNNP,Jinka town,025-669-0976
rec-00000615-aaa-0,81/MN/tfW/6OrRE,Birhane,Aoem,Teferi,Teshome,Shuru,male,19951022,Oromia,Kofele,011-224-0753
rec-00000616-aaa-0,6R/B9/W5b/wM66A,Kedir,Bekele,Ayal,Wooessa,Woldeyes,male,20000305,Oromia,Mena (Jimma),022-505-6015
rec-00000617-aaa-0,p5/Y9/y0Z/OUoVj,Mandefro,Haylay,Tekalign,Haile,Getahun,male,20071220,Oromia,Hawa Galan,091-828-4150
rec-00000618-aaa-0,3D/9F/XuI/t1S0g,Berhe,Kumbi,Fikre,Amedemariam,Teshager,male,19950823,Somali,Berocano,011-112-6266
rec-00000619-aaa-0,Y3/kM/rIL/eNF9M,Habtamu,Beori,Bekele,Woldemariam,Yonas,female,20060827,Oromia,Meko,091-815-2956
rec-00000619-bbb-0,Y3/kM/rIL/eNF8M,Habtsmu,Beori,Bekele,Woldemariam,Yonas,femals,,Oromia,Meko,091-815-2956
rec-00000619-bbb-1,Y3/kM/5IL/eNF9M,Habtamu,Beory,Bekele,Woldernariam,Yonas,female,20060827,Oromja,Meko,091-815-2956
rec-00000620-aaa-0,5A/Ob/Qaz/lZUSy,Meseret,Asfaw,Jemal,Dersema,Tadesse,female,20041028,Oromia,Sude,011-111-3495
rec-00000621-aaa-0,yb/YK/uOP/EFC1z,Gebreegzi,Gebrekidan,Ebrahim,Tsegaye,Fetene,male,19981112,Amhara,Wadla,091-652-9630
rec-00000622-aaa-0,Fm/iu/VeV/QGptF,Wondwesen,Niguma,Anwar,Kumbi,Asefa,male,20150311,Sidama,Bursa,011-419-7324
rec-00000622-bbb-0,Fm/iu/VeV/QGptF,Wontwesen,Niguma,Anvvar,Kumbi,Asefa,maje,20150311,Sidama,Bursa,011-41o-7324
rec-00000623-aaa-0,W3/nN/kP2/phrnQ,Yalemget,Samuel,Bashaw,Mihrate,Beori,female,20020404,Oromia,Chiro town,011-655-9077
rec-00000624-aaa-0,sF/fk/su3/P5BLU,Gebrewold,Henock,Edile,Werotaw,Timo,male,20011024,Oromia,Tiro Afeta,022-626-9009
rec-00000625-aaa-0,RX/eh/ssh/phpFO,Abi,Desalegn,Gebrekidan,Tsegaye,Bokie,male,19910419,SNNP,Arba Minch town,011-651-5242
rec-00000626-aaa-0,8d/Dh/81U/xGa6X,Salih,Nemera,Gudeta,Legesse,Haile,male,19960227,Amhara,Gidan,011-651-8125
rec-00000626-bbb-0,8d/Dh/81U/xGa6X,Saliy,Nemera,Gudeta,,Haile,male,19960227,Ambara,Gidan,
rec-00000627-aaa-0,cE/b9/ufn/3LLJD,Woldeyes,Nigussie,Arage,Tsige,Robel,male,19960802,SNNP,Enor Ener,091-137-7265
rec-00000627-bbb-0,cE/b9/ufn/3LLJD,,Nigussie,Arag,Tsige,,male,19960802,SNNdP,Enor Ener,091-137-7265
rec-00000628-aaa-0,RJ/ml/uY3/k6J41,Gebremedhin,Gezahegn,Zewolde,Tewodros,Siraj,male,19900629,Addis Ababa,Nefas Silk,025-384-7693
rec-00000629-aaa-0,tD/Ig/JSy/Bns4A,Tsegay,Tekelu,Kahsay,Shimekit,Teshome,male,20030722,Amhara,Mecha,011-112-8342
rec-00000630-aaa-0,Hl/rp/5O2/day6o,Getachew,Kifle,Woldegiorgis,Gmeskel,Yoseph,male,19980424,Amhara,Bechena Town,091-461-2551
rec-00000631-aaa-0,Ac/hc/cg2/Lh2Sj,Amena,Tekile,Fufa,Alebachew,Dukesa,male,20110617,Oromia,Seru,034-308-2571
rec-00000632-aaa-0,BT/kp/pEE/47kvQ,Sherefedin,Getachew,Assefa,Woldie,Debalke,male,19930828,Amhara,Metema,047-836-1221
rec-00000633-aaa-0,F5/nR/q5X/8Bmho,Kahsay,Girmay,Gebreyohannes,Kidane,Erpasa,male,20040917,Amhara,West Dembiya,091-146-3007
rec-00000633-bbb-0,F5/nR/q5X/8Bmho,Kahsay,Girmay,Gebreyohanes,Kitane,Erpasa,nale,20040927,Amhara,West Dembiya,091-146-3007
rec-00000634-aaa-0,g1/Hk/tNP/gTuJM,Negash,Gebretsadik,Gebre,Tucho,Hussen,male,20011124,Oromia,Omo Nada,034-587-8664
rec-00000635-aaa-0,9v/g7/1KK/vMmez,Ahmed,Mekonnin,Desta,Fikadu,Bejiga,male,19920709,Oromia,Girawa,091-674-5334
rec-00000636-aaa-0,I6/lI/hIk/Vg1s2,Lakech,Berihun,Asres,Tekle,Tesfaw,female,20030929,SNNP,Bena Tsemay,034-813-7665
rec-00000637-aaa-0,rn/K1/aOw/4dFoj,Mihret,Woldu,Seid,Cheru,Belay,female,19950315,SNNP,Gedeb,022-702-5642
rec-00000638-aaa-0,zi/eQ/X8x/mNSQc,Tadesse,Debru,Bejiga,Hailu,Jiru,male,20020310,Oromia,Ginde Beret,091-829-5072
rec-00000639-aaa-0,Hx/Oh/5M5/ZTCQx,Siraj,Yonas,Abera,Woldemichael,Godu,male,20000517,Addis Ababa,Addis Ketema (AA),011-651-7100
rec-00000640-aaa-0,wW/mY/AqL/XfDB1,Meaza,Getachew,Wendemu,Tilahun,Kidane,female,19981026,SNNP,Burji Special,033-776-5691
rec-00000641-aaa-0,iG/EL/yoH/lU9Ip,Shimelis,Jaleta,Tedla,Getachew,Nadew,male,20040307,Oromia,Babo,011-654-6835
rec-00000642-aaa-0,Yn/Gs/ORv/8feyS,Betselot,Gebreegzihabher,Assefa,Ahmed,Wibishet,female,19981118,Oromia,Guna,098-111-4130
rec-00000643-aaa-0,2C/OI/TAe/1CU6e,Yesuf,Aberha,Senay,Kibret,Kassa,male,20030616,Oromia,Jimma town,011-652-5902
rec-00000644-aaa-0,Wk/v3/a56/0qd8a,Kebede,Asfaw,Haylay,Desalegn,Adde,male,20011003,Oromia,Mendi town,011-654-3174
rec-00000644-bbb-0,Wk/v3/a55/0qd8a,qebede,Asfaw,Haylay,Desalegn,Adcle,male,20011003,Oromia,Mendi gown,011-654-3174
rec-00000645-aaa-0,z0/iz/2Fn/uUxGu,Mohammed,Dema,Assefa,Abraha,Gebremariam,male,20050113,Amhara,West Dembiya,034-036-7902
rec-00000646-aaa-0,1z/L5/46x/ngoQ6,Bayu,Haile,Aleayehu,Belay,Kifle,male,20000805,SNNP,Atote Ulo,091-740-4125
rec-00000647-aaa-0,a5/PU/tKl/M5IXl,Birhane,Gebreyes,Kassaye,Mogesse,Gebreegziabeher,male,19941007,Sidama,Gorche,091-641-1003
rec-00000647-bbb-0,a5/PU/tKl/M5IXl,Birane,Gebreyes,,Mogesse,Gebreegziabeher,male,,Sidaa,Gorche,091-641-1003
rec-00000648-aaa-0,D7/CX/uJT/Y2Cfj,Hailemariam,Worku,Gessesse,Abebe,Kiros,male,19950426,Oromia,Bule Hora,022-319-7196
rec-00000649-aaa-0,vb/Ae/c8W/4W7Yq,Mulugeta,Feleke,Azmach,Markos,Megersa,male,20070506,SNNP,Burji Special,091-462-0706
rec-00000650-aaa-0,OZ/IC/e8T/82gPk,Orecho,Kitaw,Megersa,Leulseged,Edao,male,19991020,Amhara,Enemay,011-111-5050
rec-00000651-aaa-0,Mm/hR/4eX/BAJwk,Woldemichael,Abo,Kidanemariyam,Muktar,Legesse,male,20080607,Addis Ababa,Yeka,011-651-5374
rec-00000652-aaa-0,kr/Sz/psX/nlMaO,Meshesha,Abebe,Dawit,Ayalew,Tigabu,male,20080503,Oromia,Seden Sodo,022-993-7603
rec-00000653-aaa-0,uw/gL/kVy/ttlen,Gebremichael,Getahun,Arega,Yasin,Tibebu,male,19981218,Amhara,Hulet Ej Enese,034-543-0960
rec-00000654-aaa-0,n6/X7/Gck/2uvdB,Wulou,Mebirati,Shanko,Gebreyohannis,Yohannis,male,20000129,Oromia,Chiro Zuria,091-489-5698
rec-00000655-aaa-0,QR/QF/Tdp/QQLUp,Genet,Hassen,Kassa,Mengistu,Bekele,male,20011119,Oromia,Tena,011-530-7477
rec-00000656-aaa-0,YU/0n/TMg/zmvXZ,Moges,Kefeni,Gebreselassie,Menkefu,Andenet,male,20010525,Addis Ababa,Yeka,025-284-5211
rec-00000657-aaa-0,FM/Ya/Xku/cuOrw,Getu,Gebreegziabher,Gebrehiwot,Getachew,Alem,male,19920722,Oromia,Shala,011-654-8877
rec-00000658-aaa-0,h9/oZ/IWz/15vzL,Sirgaga,Woldegebriel,Tema,Tadesse,Getachew,male,19940319,Addis Ababa,Gulele,011-652-4203
rec-00000658-bbb-0,h9/oZ/IWz/15vzL,Sirkaga,Woldegebriel,Tema,Tadesse,Getachew,maoe,19949319,Addis Ababa,,011-652-4203
rec-00000658-bbb-1,h9/oZ/IWz/25vzL,iSrgaga,Woldegepriel,Tema,Tadejse,Getachew,male,19940319,Addis Ababa,Gulele,011-652-4203
rec-00000659-aaa-0,dq/AB/kYb/nkJmI,Nuh,Lemma,Alemayehu,Mekonnen,Hailelemeskel,male,19960503,Amhara,Thehulederie,011-536-8308
rec-00000660-aaa-0,Xl/S8/8xR/o5FQX,Tibebu,Guesh,Gizaw,Edris,Abi,male,19970302,Oromia,Omo Nada,091-165-1455
rec-00000660-bbb-0,Xl/S8/8xR/o5FQX,Tipebu,Guesh,Gizaw,Edris,Abi,male,,Oromja,,091-165-1455
rec-00000661-aaa-0,rn/t1/MYO/tWMdB,Hailu,Hailemariam,Melese,Robson,Workineh,male,19990402,Amhara,Woldiya town,091-154-5061
rec-00000662-aaa-0,GU/PL/gmW/lbCeC,Wubayehu,Zelalem,Daniso,Tibebu,Yohannes,female,19970821,Amhara,Debre Berhan town,098-111-6472
rec-00000663-aaa-0,cN/qk/8K4/da53v,Bizunesh,Gebremicahel,Woldeyes,Muktar,Fikadu,female,20030825,Oromia,Ejersa Lafo,011-584-9667
rec-00000663-bbb-0,cN/qk/8K4/da53v,Bizunesh,Gebremicahel,Woldeyes,Muktar,Fikatu,fenale,2003082t,Oromia,,011-584-9667
rec-00000663-bbb-1,cN/qk/8K4/da53v,Bizunesh,Gebremincahel,Woldeyes,Muktar,Fikatu,,20030835,Oromia,Ejersa Lafo,011-584-9667
rec-00000664-aaa-0,f9/l4/Und/OVzIl,Gurara,Tadesse,Mengesha,Dereje,Siraj,male,19990224,Sidama,Leku town,011-652-8565
rec-00000665-aaa-0,cj/Em/9cj/WjTgM,Beyene,Tezera,Niguma,Nigusu,Seid,male,20020904,Oromia,Dedesa,011-651-4289
rec-00000666-aaa-0,1S/JR/fLf/2T1V0,Endebilhatu,Mohammed,Samuel,Demisse,Taye,male,20011003,Oromia,Wara Jarso,046-375-1510
rec-00000667-aaa-0,50/wl/8Zj/nAQko,Belay,Agide,Mesele,Gebrmariam,Lemma,male,20071027,Amhara,Bahir Dar town,011-480-9472
rec-00000667-bbb-0,50/wl/8Zj/nAQko,Belay,Agife,Mesel,Gebrmariam,Lemma,malr,20071027,Ambara,Bahir Dar town,011-480-9472
rec-00000667-bbb-1,50/wl/8Zj/nAQko,Belai,Agide,Mezele,Geprmariam,Lemma,make,20071027,Amhara,Bahir Dar town,011-480-9472
rec-00000668-aaa-0,4h/KK/E7h/8B8T1,Aseteway,Esrael,Samuel,Girma,Akelom,female,19980504,Somali,Salahad,025-145-6576
rec-00000668-bbb-0,,Azeteway,Esrael,Samuel,Giahma,Akelom,female,1998p504,Somali,Salahad,025-145-6576
rec-00000668-bbb-1,4h/KK/E7h/iB8T1,Aseteay,Ezrael,Samuel,Girma,Akelom,female,19980504,Soma|i,Salahad,025-145-6576
rec-00000669-aaa-0,zo/PX/f2i/vKVXD,Megersa,Tessema,Gemeda,Bogale,Tadesse,male,19960306,Afar,Gerani,025-748-5856
rec-00000669-bbb-0,,Megersa,Tessema,Gemeta,Bogale,Tadess,male,19960406,Afar,Gerani,025-748-5856
rec-00000670-aaa-0,22/Yz/nqK/U7AoU,Yirga,Negash,Shiferaw,Biru,Ahmed,male,20040103,Oromia,Adama Tulu Jido Kombolcha,011-357-5322
rec-00000671-aaa-0,7g/tZ/83r/kEAEx,Assefa,Getachew,Abate,Kebede,Lewfie,male,20100204,Oromia,Tikur Enchini,011-112-7027
rec-00000672-aaa-0,FJ/AE/4UJ/XALcO,Borena,Tessema,Tsige,Woldu,Birhane,male,20080224,Amhara,Chilga 2,011-655-5485
rec-00000673-aaa-0,DN/R2/6sU/HwkOa,Zinash,Leulseged,Sentayehu,Hailemichael,Woldemichael,female,19991105,Sidama,Boricha,011-353-0636
rec-00000673-bbb-0,DN/R2/6sU/HwkOa,Zinash,,Sentayehu,Hailernichael,Woldemichael,female,,,Boricha,011-353-0636
rec-00000673-bbb-1,DN/R2/6sU/HwkOa,Zinash,Leulseged,Sentayehu,Hailemikael,,female,,Sidama,Borichs,011-353-0636
rec-00000674-aaa-0,r8/4r/zm3/O0xdo,Alem,Fiseha,Robson,Fesseha,Getachew,male,19940823,SNNP,Menit Goldiye,011-209-2428
rec-00000674-bbb-0,r8/4r/zm3/Ooxdo,Alem,Fisea,Robson,Fesseha,Getakhew,male,19940823,SNNP,Menit Golciye,011-209-2428
rec-00000675-aaa-0,ip/D1/m6g/wOb9h,Tamene,Melkie,Tenagne,Aberha,Desta,male,20021022,Sidama,Hawasa town,098-111-9952
rec-00000676-aaa-0,HG/bl/4F7/rNZCw,Belete,Lewfie,Alemu,Wibishet,Haile,male,20061014,Tigray,Endamehoni,033-783-2713
rec-00000676-bbb-0,HG/bl/4F7/rNZCw,Beltee,Lewfie,Alemu,Wibishet,Haule,male,20061014,Tigra,Endamehorii,033-783-2713
rec-00000676-bbb-1,,,Lewfie,Alemu,Wibishet,Hail,male,20061014,Tigrav,Endamehoni,033-783-2713
rec-00000677-aaa-0,Vy/Tj/Fjw/sV5z0,Takele,Alemu,Tadesse,Bekele,Adane,male,20010919,SNNP,Duna,022-038-1261
rec-00000677-bbb-0,Vy/Tj/Fjw/sV5z0,Takele,Alemu,Tadedse,Bekele,Atane,male,,SNNP,Duna,022-038-12y1
rec-00000678-aaa-0,cO/Zv/pfp/HwTIu,Sisay,Tola,Alem,Wondwesen,Tirusew,female,19890220,Oromia,Negele town,011-114-0959
rec-00000679-aaa-0,oi/oJ/cbI/G4ZWD,Seid,Getachew,Tesfaye,Fera,Fetene,male,19980301,Harari,Abadir,011-651-5296
rec-00000680-aaa-0,Py/St/GDn/ouwko,Eshetu,Tibebu,Naod,Talegeta,Wegase,male,20070901,Oromia,Munessa,091-481-9472
rec-00000680-bbb-0,Py/St/GDn/ouwko,,Tibebu,Naot,Taleketa,Wekase,male,20070901,Oromia,Munessa,091-481-9472
rec-00000681-aaa-0,cm/Ve/rEJ/Nhd5x,Ayle,Fenta,Mohammed,Gebremichael,Bekele,male,19970726,Tigray,Axum town,011-111-1209
rec-00000681-bbb-0,cm/Ve/rEJ/Nhd5x,Ayle,Fenta,Mohamemd,Gebremichael,Beckele,male,,Tigrav,Axum town,011-111-1209
rec-00000681-bbb-1,cm/Ve/rEJ/Nhd5x,Ayje,Fenta,Mohamed,Gebremichael,Bekel3,male,19970826,Tigray,Axum town,011-111-1209
rec-00000682-aaa-0,XH/kL/Xq7/Uyi5F,Tsige,Dejene,Getachew,Challa,Alemayehu,male,20021225,Oromia,Chiro town,011-274-8822
rec-00000683-aaa-0,GE/pd/4eK/1zWJT,Temesgen,Endalkachew,Ibrahim,Mohammed,Demisse,male,20001028,Oromia,Jimma Rare,091-739-6024
rec-00000684-aaa-0,tT/ip/NUD/daAV6,Mariz,Hailu,Asres,Woldemichael,Batu,female,20041201,SNNP,Yirgachefe,057-738-6707
rec-00000684-bbb-0,tT/ip/NUD/daAV6,Marij,Hailu,Asres,Woldemichael,Batu,female,20041w01,,Yirgacjefe,057-738-6707
rec-00000685-aaa-0,Dx/UO/CpV/t8voV,Shimelis,Hailemeskel,Gebreegziabhaier,Abate,Samuel,male,20031208,Tigray,Emba Sieneti,091-632-7869
rec-00000686-aaa-0,go/Bh/tqr/kbiFT,Nigatu,Bacha,Kahsay,Kidane,Bezabih,male,19981119,Oromia,Gimbichu,046-240-6213
rec-00000687-aaa-0,gR/hP/NJM/k55dM,Mohammed,Shiferaw,Teklemariam,Teshome,Abate,male,19931104,Amhara,East Dembia,011-654-4727
rec-00000688-aaa-0,aR/uY/XxK/lPBqK,Urega,Gebreegziabeher,Yasin,Sintayehu,Girma,male,19970904,Sidama,Malga,098-111-0465
rec-00000688-bbb-0,aR/uY/XxK/lPBqK,Urega,Grbreegziabeher,,Sintayehu,Girma,mals,19979904,Sidama,Malga,098-111-0465
rec-00000689-aaa-0,VN/8Q/XbJ/Epfgi,Asratemariam,Kihishen,Gemechu,Tesfaye,Kihishen,female,19961105,Oromia,Dedo,091-196-5467
rec-00000689-bbb-0,VN/8Q/XbJ/Epfgi,Asratemariam,Kihijhen,Gemechu,Tezfaye,Kihishen,female,,Oromia,Dedo,091-196-4467
rec-00000690-aaa-0,J3/pO/HGU/TATI9,Aberash,Mekebo,Agiza,Hare,Tesfaye,female,19970901,Somali,Burqod,011-114-7731
rec-00000691-aaa-0,qg/rB/6un/tTtzt,Gebremariam,Fiseha,Teshome,Ayalew,Fitsum,male,20080605,Somali,Hargele,034-153-9791
